Price,Close,High,Low,Open,Volume,Return,Date
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,
2017-12-18,2690.159912109375,2694.969970703125,2685.919921875,2685.919921875,3727770000,0.005362807225250732,2017-12-18
2017-12-19,2681.469970703125,2694.43994140625,2680.739990234375,2692.7099609375,3407680000,-0.0032302694598687065,2017-12-19
2017-12-20,2679.25,2691.010009765625,2676.110107421875,2688.179931640625,3246230000,-0.0008278931807477186,2017-12-20
2017-12-21,2684.570068359375,2692.639892578125,2682.39990234375,2683.02001953125,3293130000,0.0019856558213586784,2017-12-21
2017-12-22,2683.340087890625,2685.35009765625,2678.1298828125,2684.219970703125,2401030000,-0.0004581666477052604,2017-12-22
2017-12-26,2680.5,2682.739990234375,2677.9599609375,2679.090087890625,1970660000,-0.0010584151831672939,2017-12-26
2017-12-27,2682.6201171875,2685.639892578125,2678.909912109375,2682.10009765625,2202900000,0.0007909409391904099,2017-12-27
2017-12-28,2687.5400390625,2687.659912109375,2682.68994140625,2686.10009765625,2174890000,0.0018339987251561052,2017-12-28
2017-12-29,2673.610107421875,2692.1201171875,2673.610107421875,2689.14990234375,2447760000,-0.005183153157965359,2017-12-29
2018-01-02,2695.81005859375,2695.889892578125,2682.360107421875,2683.72998046875,3397430000,0.008303361477520088,2018-01-02
2018-01-03,2713.06005859375,2714.3701171875,2697.77001953125,2697.85009765625,3544030000,0.006398818768781567,2018-01-03
2018-01-04,2723.989990234375,2729.2900390625,2719.070068359375,2719.31005859375,3697340000,0.004028636080503967,2018-01-04
2018-01-05,2743.14990234375,2743.449951171875,2727.919921875,2731.330078125,3239280000,0.007033767443369587,2018-01-05
2018-01-08,2747.7099609375,2748.510009765625,2737.60009765625,2742.669921875,3246160000,0.0016623439316436617,2018-01-08
2018-01-09,2751.2900390625,2759.139892578125,2747.860107421875,2751.14990234375,3467460000,0.0013029315960912946,2018-01-09
2018-01-10,2748.22998046875,2750.800048828125,2736.06005859375,2745.550048828125,3579900000,-0.0011122268282528491,2018-01-10
2018-01-11,2767.56005859375,2767.56005859375,2752.780029296875,2752.969970703125,3645690000,0.007033646478779465,2018-01-11
2018-01-12,2786.239990234375,2787.85009765625,2769.639892578125,2770.179931640625,3587220000,0.006749602987881076,2018-01-12
2018-01-16,2776.419921875,2807.5400390625,2768.639892578125,2798.9599609375,4362880000,-0.003524487622672101,2018-01-16
2018-01-17,2802.56005859375,2807.0400390625,2778.3798828125,2784.989990234375,3790340000,0.009415051560751175,2018-01-17
2018-01-18,2798.030029296875,2805.830078125,2792.56005859375,2802.39990234375,3703300000,-0.0016163897301626484,2018-01-18
2018-01-19,2810.300048828125,2810.330078125,2798.080078125,2802.60009765625,3724230000,0.004385235112838837,2018-01-19
2018-01-22,2832.969970703125,2833.030029296875,2808.1201171875,2809.159912109375,3489480000,0.008066726499347698,2018-01-22
2018-01-23,2839.1298828125,2842.239990234375,2830.590087890625,2835.050048828125,3541140000,0.0021743654797181655,2018-01-23
2018-01-24,2837.5400390625,2852.969970703125,2824.81005859375,2845.419921875,4079270000,-0.0005599757022828333,2018-01-24
2018-01-25,2839.25,2848.56005859375,2830.93994140625,2846.239990234375,3873100000,0.0006026209018938911,2018-01-25
2018-01-26,2872.8701171875,2872.8701171875,2846.179931640625,2847.47998046875,3474680000,0.011841196508761032,2018-01-26
2018-01-29,2853.530029296875,2870.6201171875,2851.47998046875,2867.22998046875,3587420000,-0.006731974332887192,2018-01-29
2018-01-30,2822.429931640625,2837.75,2818.27001953125,2832.739990234375,4012070000,-0.010898815620283941,2018-01-30
2018-01-31,2823.81005859375,2839.260009765625,2813.0400390625,2832.409912109375,4276270000,0.0004889853730833948,2018-01-31
2018-02-01,2821.97998046875,2835.9599609375,2812.699951171875,2816.449951171875,3977380000,-0.0006480882520516484,2018-02-01
2018-02-02,2762.1298828125,2808.919921875,2759.969970703125,2808.919921875,4340220000,-0.02120854792396809,2018-02-02
2018-02-05,2648.93994140625,2763.389892578125,2638.169921875,2741.06005859375,5310840000,-0.04097922480422822,2018-02-05
2018-02-06,2695.139892578125,2701.0400390625,2593.070068359375,2614.780029296875,5917350000,0.017440920592313836,2018-02-06
2018-02-07,2681.659912109375,2727.669921875,2681.330078125,2690.949951171875,4646300000,-0.005001588416939429,2018-02-07
2018-02-08,2581.0,2685.27001953125,2580.56005859375,2685.010009765625,5333840000,-0.03753641975808808,2018-02-08
2018-02-09,2619.550048828125,2638.669921875,2532.68994140625,2601.780029296875,5690110000,0.014936090208494734,2018-02-09
2018-02-12,2656.0,2672.610107421875,2622.449951171875,2636.75,4069220000,0.013914584754042503,2018-02-12
2018-02-13,2662.93994140625,2668.840087890625,2637.080078125,2646.27001953125,3503540000,0.0026129297463290957,2018-02-13
2018-02-14,2698.6298828125,2702.10009765625,2648.8701171875,2651.2099609375,4011940000,0.013402458257245842,2018-02-14
2018-02-15,2731.199951171875,2731.510009765625,2689.820068359375,2713.4599609375,3696140000,0.012069112762299383,2018-02-15
2018-02-16,2732.219970703125,2754.419921875,2725.110107421875,2727.139892578125,3646920000,0.0003734693722488025,2018-02-16
2018-02-20,2716.260009765625,2737.60009765625,2706.760009765625,2722.989990234375,3646920000,-0.005841389459353419,2018-02-20
2018-02-21,2701.330078125,2747.75,2701.2900390625,2720.530029296875,3789040000,-0.0054965031281792864,2018-02-21
2018-02-22,2703.9599609375,2731.260009765625,2697.77001953125,2710.419921875,3720620000,0.0009735510790762625,2018-02-22
2018-02-23,2747.300048828125,2747.760009765625,2713.739990234375,2715.800048828125,3200360000,0.01602837635051313,2018-02-23
2018-02-26,2779.60009765625,2780.639892578125,2753.780029296875,2757.3701171875,3436590000,0.011757015343810906,2018-02-26
2018-02-27,2744.280029296875,2789.14990234375,2744.219970703125,2780.449951171875,3752070000,-0.012706888443829278,2018-02-27
2018-02-28,2713.830078125,2761.52001953125,2713.5400390625,2753.780029296875,4244570000,-0.011095788639207016,2018-02-28
2018-03-01,2677.669921875,2730.889892578125,2659.64990234375,2715.219970703125,4514490000,-0.013324399541987275,2018-03-01
2018-03-02,2691.25,2696.25,2647.320068359375,2658.889892578125,3891250000,0.005071602744632031,2018-03-02
2018-03-05,2720.93994140625,2728.090087890625,2675.75,2681.06005859375,3733640000,0.011032026532745043,2018-03-05
2018-03-06,2728.1201171875,2732.080078125,2711.260009765625,2730.179931640625,3389030000,0.002638858606169414,2018-03-06
2018-03-07,2726.800048828125,2730.60009765625,2701.739990234375,2710.179931640625,3406690000,-0.00048387472056610203,2018-03-07
2018-03-08,2738.969970703125,2740.449951171875,2722.64990234375,2732.75,3206040000,0.004463078207817217,2018-03-08
2018-03-09,2786.570068359375,2786.570068359375,2751.5400390625,2752.909912109375,3376870000,0.01737883151892694,2018-03-09
2018-03-12,2783.02001953125,2796.97998046875,2779.260009765625,2790.5400390625,3216960000,-0.001273985129042532,2018-03-12
2018-03-13,2765.31005859375,2801.89990234375,2758.679931640625,2792.31005859375,3324290000,-0.006363576551088879,2018-03-13
2018-03-14,2749.47998046875,2777.110107421875,2744.3798828125,2774.06005859375,3394630000,-0.005724521948562322,2018-03-14
2018-03-15,2747.330078125,2763.030029296875,2741.469970703125,2754.27001953125,3543710000,-0.000781930531963182,2018-03-15
2018-03-16,2752.010009765625,2761.85009765625,2749.969970703125,2750.570068359375,5429140000,0.001703447167811456,2018-03-16
2018-03-19,2712.919921875,2741.3798828125,2694.590087890625,2741.3798828125,3327460000,-0.014204195388793028,2018-03-19
2018-03-20,2716.93994140625,2724.219970703125,2710.050048828125,2715.050048828125,3272590000,0.0014818054520648882,2018-03-20
2018-03-21,2711.929931640625,2739.139892578125,2709.7900390625,2714.989990234375,3434780000,-0.0018439898833508828,2018-03-21
2018-03-22,2643.68994140625,2695.679931640625,2641.590087890625,2691.360107421875,3765460000,-0.025162888405856454,2018-03-22
2018-03-23,2588.260009765625,2657.669921875,2585.889892578125,2646.7099609375,3829380000,-0.02096688071186603,2018-03-23
2018-03-26,2658.550048828125,2661.360107421875,2601.81005859375,2619.35009765625,3538080000,0.02715725576151251,2018-03-26
2018-03-27,2612.6201171875,2674.780029296875,2596.1201171875,2667.570068359375,3761320000,-0.017276308813847896,2018-03-27
2018-03-28,2605.0,2632.64990234375,2593.06005859375,2611.300048828125,3875720000,-0.00291665716625622,2018-03-28
2018-03-29,2640.8701171875,2659.070068359375,2609.719970703125,2614.409912109375,3572360000,0.013769718690019195,2018-03-29
2018-04-02,2581.8798828125,2638.300048828125,2553.800048828125,2633.449951171875,3635780000,-0.022337423560165104,2018-04-02
2018-04-03,2614.449951171875,2619.139892578125,2575.489990234375,2592.169921875,3395840000,0.012614865848792123,2018-04-03
2018-04-04,2644.68994140625,2649.860107421875,2573.610107421875,2584.0400390625,3369230000,0.01156648273982852,2018-04-04
2018-04-05,2662.840087890625,2672.080078125,2649.580078125,2657.360107421875,3230430000,0.0068628636575538415,2018-04-05
2018-04-06,2604.469970703125,2656.8798828125,2586.27001953125,2645.820068359375,3312390000,-0.021920248779842444,2018-04-06
2018-04-09,2613.159912109375,2653.550048828125,2610.7900390625,2617.179931640625,3076140000,0.0033365488963206236,2018-04-09
2018-04-10,2656.8701171875,2665.449951171875,2635.780029296875,2638.409912109375,3579130000,0.0167269537832615,2018-04-10
2018-04-11,2642.18994140625,2661.429931640625,2639.25,2643.889892578125,3054520000,-0.005525364482924067,2018-04-11
2018-04-12,2663.989990234375,2674.719970703125,2653.830078125,2653.830078125,3045330000,0.008250750063987677,2018-04-12
2018-04-13,2656.300048828125,2680.260009765625,2645.050048828125,2676.89990234375,2988540000,-0.0028866254882486952,2018-04-13
2018-04-16,2677.840087890625,2686.489990234375,2665.159912109375,2670.10009765625,3020740000,0.008109038386684864,2018-04-16
2018-04-17,2706.389892578125,2713.340087890625,2692.050048828125,2692.739990234375,3286190000,0.010661504701720004,2018-04-17
2018-04-18,2708.639892578125,2717.489990234375,2703.6298828125,2710.110107421875,3412030000,0.0008313658006817715,2018-04-18
2018-04-19,2693.1298828125,2702.840087890625,2681.89990234375,2701.159912109375,3375120000,-0.005726124690152989,2018-04-19
2018-04-20,2670.139892578125,2693.93994140625,2660.610107421875,2692.56005859375,3428260000,-0.00853653230061302,2018-04-20
2018-04-23,2670.2900390625,2682.860107421875,2657.989990234375,2675.39990234375,3030390000,5.623169212687351e-05,2018-04-23
2018-04-24,2634.56005859375,2683.550048828125,2617.320068359375,2680.800048828125,3716020000,-0.01338056164164636,2018-04-24
2018-04-25,2639.39990234375,2645.300048828125,2612.669921875,2634.919921875,3563680000,0.001837059563023713,2018-04-25
2018-04-26,2666.93994140625,2676.47998046875,2647.159912109375,2651.64990234375,3690920000,0.010434204774367295,2018-04-26
2018-04-27,2669.909912109375,2677.35009765625,2659.010009765625,2675.469970703125,3234510000,0.0011136248915897262,2018-04-27
2018-04-30,2648.050048828125,2682.8701171875,2648.0400390625,2682.510009765625,3749510000,-0.008187490964434607,2018-04-30
2018-05-01,2654.800048828125,2655.27001953125,2625.409912109375,2642.9599609375,3562820000,0.0025490454770622506,2018-05-01
2018-05-02,2635.669921875,2660.8701171875,2631.699951171875,2654.239990234375,4047020000,-0.007205863568357729,2018-05-02
2018-05-03,2629.72998046875,2637.139892578125,2594.6201171875,2628.080078125,3867530000,-0.0022536742393085563,2018-05-03
2018-05-04,2663.419921875,2670.929931640625,2615.320068359375,2621.449951171875,3335260000,0.012811178963797909,2018-05-04
2018-05-07,2672.6298828125,2683.35009765625,2664.699951171875,2680.340087890625,3266810000,0.0034579455015175675,2018-05-07
2018-05-08,2671.919921875,2676.340087890625,2655.199951171875,2670.260009765625,3745100000,-0.0002656413228280252,2018-05-08
2018-05-09,2697.7900390625,2701.27001953125,2674.139892578125,2678.1201171875,3913650000,0.009682220255068819,2018-05-09
2018-05-10,2723.070068359375,2726.110107421875,2704.5400390625,2705.02001953125,3380640000,0.009370643723504823,2018-05-10
2018-05-11,2727.719970703125,2732.860107421875,2717.449951171875,2722.699951171875,2874850000,0.0017075955546570487,2018-05-11
2018-05-14,2730.1298828125,2742.10009765625,2725.469970703125,2738.469970703125,2994360000,0.0008834895573073265,2018-05-14
2018-05-15,2711.449951171875,2718.590087890625,2701.909912109375,2718.590087890625,3291190000,-0.006842140279927467,2018-05-15
2018-05-16,2722.4599609375,2727.760009765625,2712.169921875,2712.6201171875,3248480000,0.004060561678767671,2018-05-16
2018-05-17,2720.1298828125,2731.9599609375,2711.360107421875,2719.7099609375,3478150000,-0.0008558723207806596,2018-05-17
2018-05-18,2712.969970703125,2719.5,2709.179931640625,2717.35009765625,3383270000,-0.00263219493841671,2018-05-18
2018-05-21,2733.010009765625,2739.18994140625,2725.699951171875,2735.389892578125,3053480000,0.007386752997235124,2018-05-21
2018-05-22,2724.43994140625,2742.239990234375,2721.8798828125,2738.340087890625,3384140000,-0.0031357617896576873,2018-05-22
2018-05-23,2733.2900390625,2733.330078125,2709.5400390625,2713.97998046875,3333160000,0.0032484098921563564,2018-05-23
2018-05-24,2727.760009765625,2731.969970703125,2707.3798828125,2730.93994140625,3285750000,-0.002023213496498033,2018-05-24
2018-05-25,2721.330078125,2727.360107421875,2714.989990234375,2723.60009765625,3015260000,-0.0023572204364039617,2018-05-25
2018-05-29,2689.860107421875,2710.669921875,2676.81005859375,2705.110107421875,3743310000,-0.011564187290653005,2018-05-29
2018-05-30,2724.010009765625,2729.340087890625,2702.429931640625,2702.429931640625,3566490000,0.012695791223314323,2018-05-30
2018-05-31,2705.27001953125,2722.5,2700.679931640625,2720.97998046875,4241100000,-0.006879559974886984,2018-05-31
2018-06-01,2734.6201171875,2736.929931640625,2718.699951171875,2718.699951171875,3694310000,0.010849230370481022,2018-06-01
2018-06-04,2746.8701171875,2749.159912109375,2740.5400390625,2741.669921875,3410090000,0.004479598435997323,2018-06-04
2018-06-05,2748.800048828125,2752.610107421875,2739.510009765625,2748.4599609375,3523550000,0.0007025929724704394,2018-06-05
2018-06-06,2772.35009765625,2772.389892578125,2748.4599609375,2753.25,3662780000,0.008567392465728796,2018-06-06
2018-06-07,2770.3701171875,2779.89990234375,2760.159912109375,2774.840087890625,3742080000,-0.0007141884679080501,2018-06-07
2018-06-08,2779.030029296875,2779.389892578125,2763.590087890625,2765.840087890625,3138850000,0.0031259043893263616,2018-06-08
2018-06-11,2782.0,2790.2099609375,2780.169921875,2780.179931640625,3262130000,0.001068707668436586,2018-06-11
2018-06-12,2786.85009765625,2789.800048828125,2778.780029296875,2785.60009765625,3435700000,0.0017433852107295866,2018-06-12
2018-06-13,2775.6298828125,2791.469970703125,2774.64990234375,2787.93994140625,3820770000,-0.004026127868587581,2018-06-13
2018-06-14,2782.489990234375,2789.06005859375,2776.52001953125,2783.2099609375,3540930000,0.002471549778432225,2018-06-14
2018-06-15,2779.659912109375,2782.81005859375,2761.72998046875,2777.780029296875,5451990000,-0.001017102715529128,2018-06-15
2018-06-18,2773.75,2774.989990234375,2757.1201171875,2765.7900390625,3316120000,-0.0021261277624751163,2018-06-18
2018-06-19,2762.590087890625,2765.050048828125,2743.18994140625,2752.010009765625,3671160000,-0.004023402292699374,2018-06-19
2018-06-20,2767.320068359375,2774.860107421875,2763.909912109375,2769.72998046875,3332140000,0.0017121542893689945,2018-06-20
2018-06-21,2749.760009765625,2769.280029296875,2744.389892578125,2769.280029296875,3336580000,-0.006345510515579966,2018-06-21
2018-06-22,2754.8798828125,2764.169921875,2752.679931640625,2760.7900390625,5468110000,0.0018619345065358228,2018-06-22
2018-06-25,2717.070068359375,2742.93994140625,2698.669921875,2742.93994140625,3663280000,-0.013724668973416176,2018-06-25
2018-06-26,2723.06005859375,2732.909912109375,2715.60009765625,2722.1201171875,3568900000,0.0022045770199778936,2018-06-26
2018-06-27,2699.6298828125,2746.090087890625,2699.3798828125,2728.449951171875,3803990000,-0.008604355128821406,2018-06-27
2018-06-28,2716.31005859375,2724.340087890625,2691.989990234375,2698.68994140625,3461100000,0.00617868985946779,2018-06-28
2018-06-29,2718.3701171875,2743.260009765625,2718.030029296875,2727.1298828125,3586800000,0.0007584033300001014,2018-06-29
2018-07-02,2726.7099609375,2727.260009765625,2698.949951171875,2704.949951171875,3095040000,0.003067957412152822,2018-07-02
2018-07-03,2713.219970703125,2736.580078125,2711.159912109375,2733.27001953125,1911460000,-0.00494735062681062,2018-07-03
2018-07-05,2736.610107421875,2737.830078125,2716.02001953125,2724.18994140625,2980160000,0.008620803683929923,2018-07-05
2018-07-06,2759.820068359375,2764.409912109375,2733.52001953125,2737.679931640625,2590250000,0.008481281595267509,2018-07-06
2018-07-09,2784.169921875,2784.64990234375,2770.72998046875,2775.6201171875,3070060000,0.008822985887663393,2018-07-09
2018-07-10,2793.840087890625,2795.580078125,2786.239990234375,2788.56005859375,3080140000,0.003473267180873929,2018-07-10
2018-07-11,2774.02001953125,2785.909912109375,2770.77001953125,2779.820068359375,2986180000,-0.007094202866256172,2018-07-11
2018-07-12,2798.2900390625,2799.219970703125,2781.530029296875,2783.139892578125,2834230000,0.008749042674663476,2018-07-12
2018-07-13,2801.31005859375,2804.530029296875,2791.68994140625,2796.929931640625,2619790000,0.0010792374947172778,2018-07-13
2018-07-16,2798.429931640625,2801.18994140625,2793.389892578125,2797.360107421875,2819860000,-0.001028135726814483,2018-07-16
2018-07-17,2809.550048828125,2814.18994140625,2789.239990234375,2789.340087890625,3064920000,0.00397369863071062,2018-07-17
2018-07-18,2815.6201171875,2816.760009765625,2805.889892578125,2811.35009765625,3111560000,0.0021605126279586884,2018-07-18
2018-07-19,2804.489990234375,2812.050048828125,2799.77001953125,2809.3701171875,3278360000,-0.003952993120479142,2018-07-19
2018-07-20,2801.830078125,2809.699951171875,2800.010009765625,2804.550048828125,3243250000,-0.0009484477101494582,2018-07-20
2018-07-23,2806.97998046875,2808.610107421875,2795.139892578125,2799.169921875,2928490000,0.0018380494891383492,2018-07-23
2018-07-24,2820.39990234375,2829.989990234375,2811.1201171875,2820.679931640625,3430410000,0.004780911145920941,2018-07-24
2018-07-25,2846.070068359375,2848.030029296875,2817.72998046875,2817.72998046875,3584400000,0.009101605057599604,2018-07-25
2018-07-26,2837.43994140625,2845.570068359375,2835.260009765625,2835.489990234375,3667290000,-0.0030322960242857855,2018-07-26
2018-07-27,2818.820068359375,2843.169921875,2808.340087890625,2842.35009765625,3434370000,-0.00656220869212365,2018-07-27
2018-07-30,2802.60009765625,2821.739990234375,2798.110107421875,2819.0,3261190000,-0.005754170294581917,2018-07-30
2018-07-31,2816.2900390625,2824.4599609375,2808.06005859375,2809.72998046875,3906890000,0.004884728797982518,2018-07-31
2018-08-01,2813.360107421875,2825.830078125,2805.85009765625,2821.169921875,3501350000,-0.0010403515262938923,2018-08-01
2018-08-02,2827.219970703125,2829.909912109375,2796.340087890625,2800.47998046875,3501380000,0.004926444803381669,2018-08-02
2018-08-03,2840.35009765625,2840.3798828125,2827.3701171875,2829.6201171875,3043690000,0.004644183009877123,2018-08-03
2018-08-06,2850.39990234375,2853.2900390625,2835.97998046875,2840.2900390625,2879020000,0.003538227451535869,2018-08-06
2018-08-07,2858.449951171875,2863.429931640625,2855.919921875,2855.919921875,3185440000,0.0028241822564987196,2018-08-07
2018-08-08,2857.699951171875,2862.43994140625,2853.090087890625,2856.7900390625,2978070000,-0.0002623799656497061,2018-08-08
2018-08-09,2853.580078125,2862.47998046875,2851.97998046875,2857.18994140625,3066180000,-0.0014416744645237012,2018-08-09
2018-08-10,2833.280029296875,2842.199951171875,2825.81005859375,2838.89990234375,3265590000,-0.007113887913551609,2018-08-10
2018-08-13,2821.929931640625,2843.39990234375,2819.8798828125,2835.4599609375,3173630000,-0.004005992185342366,2018-08-13
2018-08-14,2839.9599609375,2843.110107421875,2826.580078125,2827.8798828125,2986500000,0.006389254777276809,2018-08-14
2018-08-15,2818.3701171875,2827.949951171875,2802.489990234375,2827.949951171875,3656680000,-0.007602164835758152,2018-08-15
2018-08-16,2840.68994140625,2850.489990234375,2831.43994140625,2831.43994140625,3232000000,0.007919408484583057,2018-08-16
2018-08-17,2850.1298828125,2855.6298828125,2833.72998046875,2838.320068359375,3037640000,0.0033231157222237684,2018-08-17
2018-08-20,2857.050048828125,2859.760009765625,2850.6201171875,2853.929931640625,2757150000,0.0024280177746833775,2018-08-20
2018-08-21,2862.9599609375,2873.22998046875,2861.320068359375,2861.510009765625,3174010000,0.0020685364303643095,2018-08-21
2018-08-22,2861.820068359375,2867.5400390625,2856.050048828125,2860.989990234375,2701250000,-0.0003981517707819515,2018-08-22
2018-08-23,2856.97998046875,2868.780029296875,2854.030029296875,2860.2900390625,2724450000,-0.0016912621251551352,2018-08-23
2018-08-24,2874.68994140625,2876.159912109375,2862.35009765625,2862.35009765625,2603010000,0.006198839704363079,2018-08-24
2018-08-27,2896.739990234375,2898.25,2884.68994140625,2884.68994140625,2865070000,0.007670409427647185,2018-08-27
2018-08-28,2897.52001953125,2903.77001953125,2893.5,2901.449951171875,2687770000,0.00026927832649970007,2018-08-28
2018-08-29,2914.0400390625,2916.5,2898.39990234375,2900.6201171875,2805520000,0.005701434129840033,2018-08-29
2018-08-30,2901.1298828125,2912.4599609375,2895.219970703125,2908.93994140625,2810450000,-0.004430329054144866,2018-08-30
2018-08-31,2901.52001953125,2906.320068359375,2891.72998046875,2898.3701171875,2887220000,0.00013447750859452157,2018-08-31
2018-09-04,2896.719970703125,2900.179931640625,2885.1298828125,2896.9599609375,3087420000,-0.0016543221469484948,2018-09-04
2018-09-05,2888.60009765625,2894.2099609375,2876.919921875,2891.590087890625,3248780000,-0.002803126684318036,2018-09-05
2018-09-06,2878.050048828125,2892.050048828125,2867.2900390625,2888.639892578125,3144240000,-0.0036523050860121087,2018-09-06
2018-09-07,2871.679931640625,2883.81005859375,2864.1201171875,2868.260009765625,2976580000,-0.002213344827027508,2018-09-07
2018-09-10,2877.1298828125,2886.929931640625,2875.93994140625,2881.389892578125,2751100000,0.0018978268127400888,2018-09-10
2018-09-11,2887.889892578125,2892.52001953125,2866.780029296875,2871.570068359375,2904500000,0.003739841510076891,2018-09-11
2018-09-12,2888.919921875,2894.64990234375,2879.199951171875,2888.2900390625,3341280000,0.00035667194221011833,2018-09-12
2018-09-13,2904.179931640625,2906.760009765625,2896.389892578125,2896.85009765625,3274090000,0.005282254329749936,2018-09-13
2018-09-14,2904.97998046875,2908.300048828125,2895.77001953125,2906.3798828125,3179410000,0.00027548183892078804,2018-09-14
2018-09-17,2888.800048828125,2904.64990234375,2886.159912109375,2903.830078125,2967980000,-0.005569722252617426,2018-09-17
2018-09-18,2904.31005859375,2911.169921875,2890.429931640625,2890.739990234375,3091190000,0.005369014643958003,2018-09-18
2018-09-19,2907.949951171875,2912.360107421875,2903.820068359375,2906.60009765625,3302460000,0.0012532727238796504,2018-09-19
2018-09-20,2930.75,2934.800048828125,2919.72998046875,2919.72998046875,3406520000,0.007840591898404803,2018-09-20
2018-09-21,2929.669921875,2940.909912109375,2927.110107421875,2936.760009765625,5652470000,-0.00036853301202766087,2018-09-21
2018-09-24,2919.3701171875,2923.7900390625,2912.6298828125,2921.830078125,3392030000,-0.0035156877607932513,2018-09-24
2018-09-25,2915.56005859375,2923.949951171875,2913.699951171875,2921.75,3330880000,-0.0013050961134796202,2018-09-25
2018-09-26,2905.969970703125,2931.14990234375,2903.280029296875,2916.97998046875,3417540000,-0.003289278113945082,2018-09-26
2018-09-27,2914.0,2927.219970703125,2909.27001953125,2911.64990234375,3101360000,0.0027632870875580196,2018-09-27
2018-09-28,2913.97998046875,2920.530029296875,2907.5,2910.030029296875,3461680000,-6.870120538793323e-06,2018-09-28
2018-10-01,2924.590087890625,2937.06005859375,2917.909912109375,2926.2900390625,3375890000,0.003641105118425747,2018-10-01
2018-10-02,2923.429931640625,2931.419921875,2919.3701171875,2923.800048828125,3432620000,-0.0003966902079042267,2018-10-02
2018-10-03,2925.510009765625,2939.860107421875,2921.360107421875,2931.68994140625,3625510000,0.0007115197468861023,2018-10-03
2018-10-04,2901.610107421875,2919.780029296875,2883.919921875,2919.35009765625,3510370000,-0.008169482334351885,2018-10-04
2018-10-05,2885.570068359375,2909.639892578125,2869.2900390625,2902.5400390625,3340820000,-0.005527978766503461,2018-10-05
2018-10-08,2884.429931640625,2889.449951171875,2862.080078125,2877.530029296875,3381820000,-0.00039511662920677093,2018-10-08
2018-10-09,2880.340087890625,2894.830078125,2874.27001953125,2882.510009765625,3531690000,-0.0014179036575431292,2018-10-09
2018-10-10,2785.679931640625,2874.02001953125,2784.860107421875,2873.89990234375,4554260000,-0.0328642290012785,2018-10-10
2018-10-11,2728.3701171875,2795.139892578125,2710.510009765625,2776.8701171875,4914090000,-0.02057300761734404,2018-10-11
2018-10-12,2767.1298828125,2775.77001953125,2729.43994140625,2770.5400390625,4024010000,0.014206197825152422,2018-10-12
2018-10-15,2750.7900390625,2775.989990234375,2749.030029296875,2763.830078125,3327160000,-0.005904978964482943,2018-10-15
2018-10-16,2809.919921875,2813.4599609375,2766.909912109375,2767.050048828125,3460260000,0.02149560016316343,2018-10-16
2018-10-17,2809.2099609375,2816.93994140625,2781.81005859375,2811.669921875,3347090000,-0.00025266233815879335,2018-10-17
2018-10-18,2768.780029296875,2806.0400390625,2755.179931640625,2802.0,3639300000,-0.014391922356395415,2018-10-18
2018-10-19,2767.780029296875,2797.77001953125,2760.27001953125,2775.659912109375,3593940000,-0.00036116989772350117,2018-10-19
2018-10-22,2755.8798828125,2778.93994140625,2749.219970703125,2773.93994140625,3331270000,-0.004299527548581317,2018-10-22
2018-10-23,2740.68994140625,2753.590087890625,2691.429931640625,2721.030029296875,4373710000,-0.005511829997012829,2018-10-23
2018-10-24,2656.10009765625,2742.590087890625,2651.889892578125,2737.8701171875,4738670000,-0.030864433977743855,2018-10-24
2018-10-25,2705.570068359375,2722.699951171875,2667.840087890625,2674.8798828125,4663930000,0.018625040052811848,2018-10-25
2018-10-26,2658.68994140625,2692.3798828125,2628.159912109375,2667.860107421875,4804330000,-0.017327264039978307,2018-10-26
2018-10-29,2641.25,2706.85009765625,2603.5400390625,2682.64990234375,4701260000,-0.0065595995737004476,2018-10-29
2018-10-30,2682.6298828125,2685.429931640625,2635.340087890625,2640.679931640625,5125600000,0.015666780052058682,2018-10-30
2018-10-31,2711.739990234375,2736.68994140625,2705.60009765625,2705.60009765625,5133380000,0.010851331974038647,2018-10-31
2018-11-01,2740.3701171875,2741.669921875,2708.85009765625,2717.580078125,4730250000,0.010557843693063784,2018-11-01
2018-11-02,2723.06005859375,2756.550048828125,2700.43994140625,2745.449951171875,4261230000,-0.0063166863793988615,2018-11-02
2018-11-05,2738.31005859375,2744.27001953125,2717.93994140625,2726.3701171875,3650910000,0.005600317169601965,2018-11-05
2018-11-06,2755.449951171875,2756.820068359375,2737.080078125,2738.39990234375,3543800000,0.006259295774170726,2018-11-06
2018-11-07,2813.889892578125,2815.14990234375,2774.1298828125,2774.1298828125,3929080000,0.021208856064105275,2018-11-07
2018-11-08,2806.830078125,2814.75,2794.989990234375,2806.3798828125,3673550000,-0.0025089163835961825,2018-11-08
2018-11-09,2781.010009765625,2794.10009765625,2764.239990234375,2794.10009765625,4029030000,-0.00919901370610332,2018-11-09
2018-11-12,2726.219970703125,2775.989990234375,2722.0,2773.929931640625,3701570000,-0.01970148934024063,2018-11-12
2018-11-13,2722.179931640625,2754.60009765625,2714.97998046875,2730.050048828125,4112820000,-0.0014819196931705747,2018-11-13
2018-11-14,2701.580078125,2746.800048828125,2685.75,2737.89990234375,4449060000,-0.007567410690302756,2018-11-14
2018-11-15,2730.199951171875,2735.3798828125,2670.75,2693.52001953125,4204960000,0.010593753366266334,2018-11-15
